TAZID,OBJECTID,DISTRICT,SCHOOL,LEANUM,SCHOOLNUM,SCHOOLTYPE,EDTYPE,GRADELOW,GRADEHIGH,ADDRESS,CITY_2,ZIP,PHONE,WEB,ENROLL_FT,ENROLL_PT,ENROLL_TOT,Per_FT,Per_PT,data_source
2005,,,,,,,,,,,,,,,,,,,,
2006,,,,,,,,,,,,,,,,,,,,
2007,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,,
2017,,,,,,,,,,,,,,,,,,,,
2018,,,,,,,,,,,,,,,,,,,,
2019,1108,ALPINE,DRY CREEK SCHOOL,1,183,,Regular Education,PK,6,1301 W 1450 S,LEHI,84043,8016108730,,,,,,,
2020,,,,,,,,,,,,,,,,,,,,
2021,,,,,,,,,,,,,,,,,,,,
2022,,,,,,,,,,,,,,,,,,,,
2023,,,,,,,,,,,,,,,,,,,,
2024,637,ALPINE,SNOW SPRINGS SCHOOL,1,172,,Regular Education,PK,6,850 S 1700 W,LEHI,84043,8016108719,http://www.alpine.k12.ut.us/phpApps/genericPage.php?pdid=1323,,,,,,
2025,,,,,,,,,,,,,,,,,,,,
2026,,,,,,,,,,,,,,,,,,,,
2027,,,,,,,,,,,,,,,,,,,,
2028,,,,,,,,,,,,,,,,,,,,
2029,,,,,,,,,,,,,,,,,,,,
2030,,,,,,,,,,,,,,,,,,,,
2031,,,,,,,,,,,,,,,,,,,,
2032,859,ALPINE,MEADOW SCHOOL,1,154,,Regular Education,PK,6,176 S 500 W,LEHI,84043,8016108713,http://meadow.alpinedistrict.org/,,,,,,
2033,,,,,,,,,,,,,,,,,,,,
2034,,,,,,,,,,,,,,,,,,,,
2035,,,,,,,,,,,,,,,,,,,,
2036,,,,,,,,,,,,,,,,,,,,
2037,,,,,,,,,,,,,,,,,,,,
2038,876,ALPINE,LEHI HIGH,1,708,,Regular Education,10,12,180 N 500 E,LEHI,84043,8016108805,http://www.lehi.alpine.k12.ut.us/,,,,,,
2039,,,,,,,,,,,,,,,,,,,,
2040,,,,,,,,,,,,,,,,,,,,
2041,871,ALPINE,LEHI SCHOOL,1,148,,Regular Education,PK,6,765 N CENTER ST,LEHI,84043,8016108712,http://www.alpine.k12.ut.us/phpApps/genericPage.php?pdid=2682,,,,,,
2042,,,,,,,,,,,,,,,,,,,,
2043,,,,,,,,,,,,,,,,,,,,
2044,,,,,,,,,,,,,,,,,,,,
2045,760,ALPINE,WILLOWCREEK MIDDLE,1,425,,Regular Education,7,9,2275 W 300 N,LEHI,84043,8017665273,http://willowcreek.alpinedistrict.org/,,,,,,
2046,,,,,,,,,,,,,,,,,,,,
2047,1,ALPINE,RIVER ROCK SCHOOL,1,201,,Regular Education,PK,6,520 N 1700 W,LEHI,84043,8016108731,www.alpineschools.org,,,,,,
2048,13,ALPINE,ASCENT ACADEMIES OF UTAH LEHI,2J,320,Charter School,Regular Education,K,9,1999 WEST 900 NORTH,LEHI,84043,3853749641,http://lehi.ascentutah.org/,,,,,,
2049,,,,,,,,,,,,,,,,,,,,
2050,,,,,,,,,,,,,,,,,,,,
2051,,,,,,,,,,,,,,,,,,,,
2052,,,,,,,,,,,,,,,,,,,,
2053,,,,,,,,,,,,,,,,,,,,
2054,,,,,,,,,,,,,,,,,,,,
2055,,,,,,,,,,,,,,,,,,,,
2056,823,ALPINE,NORTH POINT SCHOOL,1,150,,Regular Education,PK,6,2300 W 1900 N,LEHI,84043,8016108722,,,,,,,
2057,,,,,,,,,,,,,,,,,,,,
2058,,,,,,,,,,,,,,,,,,,,
2059,,,,,,,,,,,,,,,,,,,,
2060,880,ALPINE,LEHI JR HIGH,1,408,,Regular Education,7,9,700 E CEDAR HOLLOW RD,LEHI,84043,8016108754,http://lehijr.alpinedistrict.org/,,,,,,
2061,860,ALPINE,SEGO LILY SCHOOL,1,164,,Regular Education,PK,6,550 E 900 N,LEHI,84043,8016108717,http://segolily.alpinedistrict.org/,,,,,,
2062,,,,,,,,,,,,,,,,,,,,
2063,,,,,,,,,,,,,,,,,,,,
2064,,,,,,,,,,,,,,,,,,,,
2065,,,,,,,,,,,,,,,,,,,,
2066,,,,,,,,,,,,,,,,,,,,
2067,,,,,,,,,,,,,,,,,,,,
2068,,,,,,,,,,,,,,,,,,,,
2069,,,,,,,,,,,,,,,,,,,,
2070,,,,,,,,,,,,,,,,,,,,
2071,2,ALPINE,SKYRIDGE HIGH SCHOOL,1,785,,Regular Education,10,12,3000 NORTH CENTER STREET,LEHI,84043,8016108820,shs.alpineschools.org,,,,,,
2072,851,ALPINE,EAGLECREST SCHOOL,1,120,,Regular Education,PK,6,2760 N 300 W,LEHI,84043,8016108703,http://eaglecrest.alpinedistrict.org/,,,,,,
2073,,,,,,,,,,,,,,,,,,,,
2074,,,,,,,,,,,,,,,,,,,,
2075,685,ALPINE,RENAISSANCE ACADEMY,1D,100,Charter School,Regular Education,K,9,3435 N 1120 E,LEHI,84043,8017684202,http://www.renacademy.org,,,,,,
2076,,,,,,,,,,,,,,,,,,,,
2077,,,,,,,,,,,,,,,,,,,,
2078,,,,,,,,,,,,,,,,,,,,
2079,,,,,,,,,,,,,,,,,,,,
2080,,,,,,,,,,,,,,,,,,,,
2081,,,,,,,,,,,,,,,,,,,,
2082,,,,,,,,,,,,,,,,,,,,
2083,,,,,,,,,,,,,,,,,,,,
2084,,,,,,,,,,,,,,,,,,,,
2085,,,,,,,,,,,,,,,,,,,,
2086,,,,,,,,,,,,,,,,,,,,
2087,,,,,,,,,,,,,,,,,,,,
2088,691,ALPINE,FOX HOLLOW SCHOOL,1,126,,Regular Education,PK,6,1450 W 3200 N,LEHI,84043,8016108706,http://www.alpine.k12.ut.us/phpApps/genericPage.php?pdid=1284,,,,,,
2089,,,,,,,,,,,,,,,,,,,,
2090,,,,,,,,,,,,,,,,,,,,
2091,,,,,,,,,,,,,,,,,,,,
2092,,,,,,,,,,,,,,,,,,,,
2093,,,,,,,,,,,,,,,,,,,,
2094,,,,,,,,,,,,,,,,,,,,
2095,,,,,,,,,,,,,,,,,,,,
2096,,,,,,,,,,,,,,,,,,,,
2097,,,,,,,,,,,,,,,,,,,,
2098,,,,,,,,,,,,,,,,,,,,
2099,,,,,,,,,,,,,,,,,,,,
2100,,,,,,,,,,,,,,,,,,,,
2101,,,,,,,,,,,,,,,,,,,,
2102,,,,,,,,,,,,,,,,,,,,
2103,,,,,,,,,,,,,,,,,,,,
2104,,,,,,,,,,,,,,,,,,,,
2105,,,,,,,,,,,,,,,,,,,,
2106,,,,,,,,,,,,,,,,,,,,
2107,,,,,,,,,,,,,,,,,,,,
2108,,,,,,,,,,,,,,,,,,,,
2109,,,,,,,,,,,,,,,,,,,,
2110,,,,,,,,,,,,,,,,,,,,
2111,,,,,,,,,,,,,,,,,,,,
2112,,,,,,,,,,,,,,,,,,,,
2113,,,,,,,,,,,,,,,,,,,,
2114,804,ALPINE,TRAVERSE MOUNTAIN SCHOOL,1,258,,Regular Education,PK,6,2500 W CHAPEL RIDGE RD,LEHI,84043,8016108725,http://traversemountain.alpinedistrict.org/Traverse_Mountain_Elementary_School/Welcome.html,,,,,,
2115,,,,,,,,,,,,,,,,,,,,
2116,,,,,,,,,,,,,,,,,,,,
2117,,,,,,,,,,,,,,,,,,,,
2118,,,,,,,,,,,,,,,,,,,,
2119,,,,,,,,,,,,,,,,,,,,
2120,,,,,,,,,,,,,,,,,,,,
2121,,,,,,,,,,,,,,,,,,,,
2122,,,,,,,,,,,,,,,,,,,,
2123,693,ALPINE,RIDGELINE SCHOOL,1,165,,Regular Education,PK,6,6250 W 11800 N,HIGHLAND,84003,8016108715,http://www.ridgeline.alpine.k12.ut.us/Ridgeline_Elementary/Raccoons_Rock.html,,,,,,
2124,,,,,,,,,,,,,,,,,,,,
2125,726,ALPINE,TIMBERLINE MIDDLE,1,420,,Regular Education,7,9,500 W CANYON CREST RD,ALPINE,84004,8016108765,http://timberline.alpinedistrict.org/,,,,,,
2125,638,ALPINE,WESTFIELD SCHOOL,1,180,,Regular Education,PK,6,380 S LONG DR,ALPINE,84004,8016108720,http://westfield.alpinedistrict.org/,,,,,,
2126,,,,,,,,,,,,,,,,,,,,
2127,,,,,,,,,,,,,,,,,,,,
2128,,,,,,,,,,,,,,,,,,,,
2129,,,,,,,,,,,,,,,,,,,,
2130,,,,,,,,,,,,,,,,,,,,
2131,802,ALPINE,MOUNTAINVILLE ACADEMY,8C,100,Charter School,Regular Education,K,9,195 S MAIN ST,ALPINE,84004,8017569805,http://www.mountainvilleacademy.org,,,,,,
2132,850,ALPINE,ALPINE SCHOOL,1,104,,Regular Education,PK,6,400 E 300 N,ALPINE,84004,8016108700,http://alpine.alpinedistrict.org/,,,,,,
2133,,,,,,,,,,,,,,,,,,,,
2134,,,,,,,,,,,,,,,,,,,,
2135,,,,,,,,,,,,,,,,,,,,
2136,,,,,,,,,,,,,,,,,,,,
2137,,,,,,,,,,,,,,,,,,,,
2138,,,,,,,,,,,,,,,,,,,,
2139,,,,,,,,,,,,,,,,,,,,
2140,864,ALPINE,HIGHLAND SCHOOL,1,140,,Regular Education,PK,6,10865 N 6000 W,HIGHLAND,84003,8016108710,http://www.highland.alpine.k12.ut.us/Highland/Home_of_the_Hawks.html,,,,,,
2141,,,,,,,,,,,,,,,,,,,,
2142,,,,,,,,,,,,,,,,,,,,
2143,,,,,,,,,,,,,,,,,,,,
2144,724,ALPINE,FREEDOM SCHOOL,1,125,,Regular Education,PK,6,10326 N 6800 W,HIGHLAND,84003,8016108707,http://www.freedom.alpine.k12.ut.us/,,,,,,
2145,,,,,,,,,,,,,,,,,,,,
2146,881,ALPINE,MOUNTAIN RIDGE JR HIGH,1,410,,Regular Education,7,9,5525 W 10400 N,HIGHLAND,84003,8016108758,http://mountainridge.alpinedistrict.org/,,,,,,
2147,,,,,,,,,,,,,,,,,,,,
2148,,,,,,,,,,,,,,,,,,,,
2149,,,,,,,,,,,,,,,,,,,,
2150,882,ALPINE,AMERICAN FORK JR HIGH,1,404,,Regular Education,7,9,20 W 1120 N,AMERICAN FORK,84003,8016108750,http://www.afjh.alpine.k12.ut.us/,,,,,,
2150,870,ALPINE,LEGACY SCHOOL,1,146,,Regular Education,PK,6,28 E 1340 N,AMERICAN FORK,84003,8016108711,http://legacy.alpinedistrict.org/,,,,,,
2151,,,,,,,,,,,,,,,,,,,,
2152,,,,,,,,,,,,,,,,,,,,
2153,,,,,,,,,,,,,,,,,,,,
2154,,,,,,,,,,,,,,,,,,,,
2155,,,,,,,,,,,,,,,,,,,,
2156,,,,,,,,,,,,,,,,,,,,
2157,,,,,,,,,,,,,,,,,,,,
2158,,,,,,,,,,,,,,,,,,,,
2159,,,,,,,,,,,,,,,,,,,,
2160,877,ALPINE,LONE PEAK HIGH,1,709,,Regular Education,10,12,10189 N 4800 W,HIGHLAND,84003,8016108810,http://lonepeak.alpinedistrict.org/,,,,,,
2161,677,ALPINE,DEERFIELD SCHOOL,1,119,,Regular Education,PK,6,4353 W HARVEY BLVD,CEDAR HILLS,84062,8016108106,http://www.deerfield.alpinedistrict.org/,,,,,,
2161,847,ALPINE,CEDAR RIDGE SCHOOL,1,111,,Regular Education,PK,6,4501 W CEDAR HILLS DR,CEDAR HILLS,84062,8016108103,http://cedarridge.alpinedistrict.org/,,,,,,
2162,,,,,,,,,,,,,,,,,,,,
2163,,,,,,,,,,,,,,,,,,,,
2164,,,,,,,,,,,,,,,,,,,,
2165,842,ALPINE,AMERICAN HERITAGE SCHOOL,NZ,950,Private School,Regular Education,K,12,736 N 1100 E,AMERICAN FORK,84003,8016420055,http://www.american-heritage.org,,,,,,
2165,782,ALPINE,LINCOLN ACADEMY,2B,100,Charter School,Regular Education,K,9,1582 W 3300 N,PLEASANT GROVE,84062,8017562039,http://www.lincoln-academy.org,,,,,,
2166,1090,ALPINE,CANYON GROVE ACADEMY,5G,100,Charter School,Regular Education,K,8,588 W 3300 N,PLEASANT GROVE,84062,8017859300,http://www.canyongrove.com,,,,,,
2167,,,,,,,,,,,,,,,,,,,,
2168,480,ALPINE,SERV BY APPT,1,850,,Regular Education,PK,3,575 N 100 E,AMERICAN FORK,84003,8017568400,,,,,,,
2168,667,ALPINE,ALPINE ONLINE SCHOOL,1,299,Online School,Regular Education,K,8,575 N 100 E,AMERICAN FORK,84003,8017568400,http://alpineonline.alpineschools.org/,,,,,,
2168,866,ALPINE,SHELLEY SCHOOL,1,170,,Regular Education,PK,6,602 N 200 W,AMERICAN FORK,84003,8016108718,http://shelley.alpinedistrict.org/,,,,,,
2169,,,,,,,,,,,,,,,,,,,,
2170,899,ALPINE,AMERICAN FORK HIGH,1,704,,Regular Education,10,12,510 N 600 E,AMERICAN FORK,84003,8016108800,http://www.afhs.alpine.k12.ut.us/,,,,,,
2171,,,,,,,,,,,,,,,,,,,,
2172,,,,,,,,,,,,,,,,,,,,
2173,,,,,,,,,,,,,,,,,,,,
2174,646,ALPINE,AMERICAN LEGACY ACADEMY,MQ,901,Private School,Special Education,K,6,215 N CENTER ST,AMERICAN FORK,84003,8017564020,,,,,,,
2175,852,ALPINE,FORBES SCHOOL,1,124,,Regular Education,K,6,281 N 200 E,AMERICAN FORK,84003,8016108705,http://forbes.alpinedistrict.org/,,,,,,
2176,896,ALPINE,DAN W. PETERSON,1,840,,Special Education,PK,12,169 N 1100 E,AMERICAN FORK,84003,8017568551,,,,,,,
2176,844,ALPINE,BARRATT SCHOOL,1,106,,Regular Education,PK,6,168 N 900 E,AMERICAN FORK,84003,8016108701,http://barratt.alpinedistrict.org/,,,,,,
2176,1140,ALPINE,PIONEER HIGH SCHOOL FOR THE PERFORMING ARTS,9H,700,Charter School,Regular Education,9,12,555 E MAIN ST,AMERICAN FORK,84003,8017688787,http://pioneercharterschool.org/,,,,,,
2177,,,,,,,,,,,,,,,,,,,,
2178,78,ALPINE,NEW HOPE ACADEMY,NI,950,Private School,Regular Education,K,12,343 E MAIN ST,AMERICAN FORK,84003,8014408475,,,,,,,
2179,,,,,,,,,,,,,,,,,,,,
2180,,,,,,,,,,,,,,,,,,,,
2181,856,ALPINE,GREENWOOD SCHOOL,1,132,,Regular Education,PK,6,50 E 200 S,AMERICAN FORK,84003,8016108708,http://greenwood.alpinedistrict.org/,,,,,,
2182,,,,,,,,,,,,,,,,,,,,
2183,,,,,,,,,,,,,,,,,,,,
2184,15,ALPINE,ATHENIAN EACADEMY,4K,300,Online Charter School,Regular Education,K,12,765 E 340 S SUITE 203,AMERICAN FORK,84003,3857155400,www.aea.rocks,,,,,,
2185,,,,,,,,,,,,,,,,,,,,
2186,586,ALPINE,ODYSSEY CHARTER SCHOOL,1C,100,Charter School,Regular Education,K,6,738 E QUALITY DR,AMERICAN FORK,84003,8014928105,http://www.odysseycharter.net,,,,,,
2186,833,ALPINE,ARISTOTLE ACADEMY,4H,100,Charter School,Regular Education,K,8,704 S 600 E,AMERICAN FORK,84003,8017637286,www.aristotleacademyk8.org,,,,,,
2187,710,ALPINE,LIAHONA PREPARATORY ACADEMY,LJ,960,Private School,Regular Education,7,12,2464 W 450 S,PLEASANT GROVE,84062,8017857850,www.liahona-homeschooling.com/de/de,,,,,,
2188,,,,,,,,,,,,,,,,,,,,
2189,,,,,,,,,,,,,,,,,,,,
2190,,,,,,,,,,,,,,,,,,,,
2191,,,,,,,,,,,,,,,,,,,,
2192,,,,,,,,,,,,,,,,,,,,
2193,,,,,,,,,,,,,,,,,,,,
2194,,,,,,,,,,,,,,,,,,,,
2195,,,,,,,,,,,,,,,,,,,,
2196,,,,,,,,,,,,,,,,,,,,
2197,,,,,,,,,,,,,,,,,,,,
2198,,,,,,,,,,,,,,,,,,,,
2199,,,,,,,,,,,,,,,,,,,,
2200,,,,,,,,,,,,,,,,,,,,
2201,,,,,,,,,,,,,,,,,,,,
2202,,,,,,,,,,,,,,,,,,,,
2203,,,,,,,,,,,,,,,,,,,,
2204,,,,,,,,,,,,,,,,,,,,
2205,,,,,,,,,,,,,,,,,,,,
2206,,,,,,,,,,,,,,,,,,,,
2207,,,,,,,,,,,,,,,,,,,,
2208,,,,,,,,,,,,,,,,,,,,
2209,854,ALPINE,MANILA SCHOOL,1,160,,Regular Education,PK,6,1726 N 600 W,PLEASANT GROVE,84062,8016108112,http://manila.alpinedistrict.org/,,,,,,
2210,,,,,,,,,,,,,,,,,,,,
2211,,,,,,,,,,,,,,,,,,,,
2212,699,ALPINE,MOUNT MAHOGANY SCHOOL,1,161,,Regular Education,PK,6,618 N 1300 W,PLEASANT GROVE,84062,8016108113,http://mahogany.alpinedistrict.org/,,,,,,
2213,564,ALPINE,JOHN HANCOCK CHARTER SCHOOL,93,105,Charter School,Regular Education,K,8,125 N 100 E,PLEASANT GROVE,84062,8017965646,http://www.johnhancockcs.org,,,,,,
2214,892,ALPINE,PLEASANT GROVE JR HIGH,1,416,,Regular Education,7,9,810 N 100 E,PLEASANT GROVE,84062,8016108146,http://www.pgjr.alpine.k12.ut.us/pgcms/index.php,,,,,,
2214,857,ALPINE,GROVECREST SCHOOL,1,136,,Regular Education,PK,6,200 E 1100 N,PLEASANT GROVE,84062,8016108109,http://www.alpine.k12.ut.us/phpApps/genericPage.php?pdid=61,,,,,,
2215,,,,,,,,,,,,,,,,,,,,
2216,849,ALPINE,CENTRAL SCHOOL,1,116,,Regular Education,PK,6,95 N 400 E,PLEASANT GROVE,84062,8016108104,,,,,,,
2217,,,,,,,,,,,,,,,,,,,,
2218,,,,,,,,,,,,,,,,,,,,
2219,,,,,,,,,,,,,,,,,,,,
2220,,,,,,,,,,,,,,,,,,,,
2221,,,,,,,,,,,,,,,,,,,,
2222,893,ALPINE,PLEASANT GROVE HIGH,1,716,,Regular Education,10,12,700 E 200 S,PLEASANT GROVE,84062,8016108170,http://www.pghs.alpine.k12.ut.us/,,,,,,
2222,874,ALPINE,VALLEY VIEW SCHOOL,1,176,,Regular Education,PK,6,941 ORCHARD DR,PLEASANT GROVE,84062,8016108121,http://valleyview.alpinedistrict.org/,,,,,,
2223,,,,,,,,,,,,,,,,,,,,
2224,,,,,,,,,,,,,,,,,,,,
2225,,,,,,,,,,,,,,,,,,,,
2226,,,,,,,,,,,,,,,,,,,,
2227,,,,,,,,,,,,,,,,,,,,
2228,523,ALPINE,TIMPANOGOS ACADEMY,95,110,Charter School,Regular Education,K,6,70 S 100 E,LINDON,84042,8017854979,http://www.timpacademy.org,,,,,,
2228,863,ALPINE,LINDON SCHOOL,1,156,,Regular Education,PK,6,30 N MAIN ST,LINDON,84042,8016108111,http://www.lindon.alpine.k12.ut.us/,,,,,,
2229,886,ALPINE,OAK CANYON JR HIGH,1,412,,Regular Education,7,9,111 S 725 E,LINDON,84042,8016108138,http://oakcanyon.alpinedistrict.org/,,,,,,
2229,855,ALPINE,ROCKY MOUNTAIN SCHOOL,1,162,,Regular Education,PK,6,55 S 500 E,LINDON,84042,8016108117,http://www.rockymountainelementary.org/,,,,,,
2230,,,,,,,,,,,,,,,,,,,,
2231,,,,,,,,,,,,,,,,,,,,
2232,,,,,,,,,,,,,,,,,,,,
2233,,,,,,,,,,,,,,,,,,,,
2234,,,,,,,,,,,,,,,,,,,,
2235,,,,,,,,,,,,,,,,,,,,
2236,,,,,,,,,,,,,,,,,,,,
2237,,,,,,,,,,,,,,,,,,,,
2238,,,,,,,,,,,,,,,,,,,,
2239,101,ALPINE,SPECTRUM ACADEMY - PLEASANT GROVE,3D,300,Charter School,Regular Education,K,9,867 SOUTH 800 WEST,PLEASANT GROVE,84062,8017859019,www.spectrumcharter.org,,,,,,
2240,,,,,,,,,,,,,,,,,,,,
2241,,,,,,,,,,,,,,,,,,,,
2242,,,,,,,,,,,,,,,,,,,,
2243,,,,,,,,,,,,,,,,,,,,
2244,,,,,,,,,,,,,,,,,,,,
2245,,,,,,,,,,,,,,,,,,,,
2246,,,,,,,,,,,,,,,,,,,,
2247,,,,,,,,,,,,,,,,,,,,
2248,,,,,,,,,,,,,,,,,,,,
2249,,,,,,,,,,,,,,,,,,,,
2250,645,ALPINE,MONTESSORI LEARNING CENTER,MX,951,Private School,Special Education,K,8,310 S 400 W,LINDON,84042,4357340551,,,,,,,
2251,,,,,,,,,,,,,,,,,,,,
2252,,,,,,,,,,,,,,,,,,,,
2253,,,,,,,,,,,,,,,,,,,,
2254,,,,,,,,,,,,,,,,,,,,
2255,,,,,,,,,,,,,,,,,,,,
2256,,,,,,,,,,,,,,,,,,,,
2257,,,,,,,,,,,,,,,,,,,,
2258,,,,,,,,,,,,,,,,,,,,
2259,,,,,,,,,,,,,,,,,,,,
2260,,,,,,,,,,,,,,,,,,,,
2261,,,,,,,,,,,,,,,,,,,,
2262,48,ALPINE,FREEDOM PREPARATORY ACADEMY - VINEYARD,82,105,Charter School,Regular Education,K,5,426 NORTH 100 WEST,VINEYARD,84058,8014373100,www.freedomprep.net,,,,,,
2263,,,,,,,,,,,,,,,,,,,,
2264,,,,,,,,,,,,,,,,,,,,
2265,,,,,,,,,,,,,,,,,,,,
2266,,,,,,,,,,,,,,,,,,,,
2267,,,,,,,,,,,,,,,,,,,,
2268,,,,,,,,,,,,,,,,,,,,
2269,,,,,,,,,,,,,,,,,,,,
2270,,,,,,,,,,,,,,,,,,,,
2271,1082,ALPINE,CHAPMAN MUSIC INSTITUTE,EB,100,Private School,Regular Education,7,12,43 N 1330 W,OREM,84057,8018600840,,,,,,,
2272,,,,,,,,,,,,,,,,,,,,
2273,,,,,,,,,,,,,,,,,,,,
2274,46,ALPINE,FRANKLIN DISCOVERY ACADEMY,6K,100,Charter School,Regular Education,K,6,320 E GAMMON ROAD,VINEYARD,84058,8017856500,http://franklindiscovery.org/,,,,,,
2275,,,,,,,,,,,,,,,,,,,,
2276,,,,,,,,,,,,,,,,,,,,
2277,,,,,,,,,,,,,,,,,,,,
2278,875,ALPINE,VINEYARD SCHOOL,1,177,,Regular Education,PK,6,620 E HOLDAWAY RD,VINEYARD,84058,8016108122,http://www.alpine.k12.ut.us/phpApps/genericPage.php?pdid=2008,,,,,,
2279,,,,,,,,,,,,,,,,,,,,
2280,,,,,,,,,,,,,,,,,,,,
2281,4,ALPINE,SUMMIT HIGH,1,730,,Alternative,7,12,1581 W 1000 S,OREM,84058,8016108183,,,,,,,
2281,1117,ALPINE,EAST SHORE ELECTRONIC HIGH,1,790,Online School,Regular Education,9,12,1551 W 1000 S,OREM,84058,8012272440,,,,,,,
2281,1112,ALPINE,POLARIS HIGH SCHOOL,1,782,,Alternative,9,12,1551 W 1000 S,OREM,84058,8016108180,www.polaris.alpineschools.org,,,,,,
2282,,,,,,,,,,,,,,,,,,,,
2283,,,,,,,,,,,,,,,,,,,,
2284,122,ALPINE,UTAH AUTISM ACADEMY AT CLEAR HORIZONS,UT,960,Private School,Special Education,PK,12,1875 S GENEVA RD,OREM,84058,8014370490,utahautismacademy.com,,,,,,
2284,1200,ALPINE,CLEAR HORIZONS,MU,901,Private School,Special Education,K,5,1875 S GENEVA RD,OREM,84058,8014370490,,,,,,,
2285,671,ALPINE,KARL G MAESER PREPARATORY ACADEMY,2E,700,Charter School,Regular Education,7,12,320 W 600 S,LINDON,84042,8012359000,http://www.maeserprep.org,,,,,,
2285,843,ALPINE,ASPEN SCHOOL,1,105,,Regular Education,PK,6,945 W 2000 N,OREM,84057,8016108100,http://aspen.alpinedistrict.org/,,,,,,
2286,,,,,,,,,,,,,,,,,,,,
2287,,,,,,,,,,,,,,,,,,,,
2288,845,ALPINE,BONNEVILLE SCHOOL,1,107,,Regular Education,PK,6,1245 N 800 W,OREM,84057,8016108101,http://bonneville.alpinedistrict.org/,,,,,,
2289,,,,,,,,,,,,,,,,,,,,
2290,,,,,,,,,,,,,,,,,,,,
2291,,,,,,,,,,,,,,,,,,,,
2292,,,,,,,,,,,,,,,,,,,,
2293,887,ALPINE,OREM JR HIGH,1,414,,Regular Education,7,9,765 N 600 W,OREM,84057,8016108142,http://www.alpine.k12.ut.us/phpApps/genericPage.php?pdid=1994,,,,,,
2294,,,,,,,,,,,,,,,,,,,,
2295,715,ALPINE,TELOS ACADEMY,LP,950,Private School,Residential Treatment,8,12,870 W CENTER ST,OREM,84057,8014268800,,,,,,,
2296,867,ALPINE,SUNCREST SCHOOL,1,174,,Regular Education,PK,6,668 W 150 N,OREM,84057,8016108120,,,,,,,
2296,853,ALPINE,GENEVA SCHOOL,1,128,,Regular Education,PK,6,400 N 665 W,OREM,84057,8016108108,http://geneva.alpinedistrict.org/geneva_elem/Welcome.html,,,,,,
2297,,,,,,,,,,,,,,,,,,,,
2298,743,ALPINE,CASCADE MOUNTAIN HIGH,LY,951,Private School,Residential Treatment,7,12,1790 N STATE ST,OREM,84057,8012248255,www.centerforchange.com,,,,,,
2299,770,ALPINE,CANYON SCHOOL FOR THE ARTS,ND,901,Private School,Special Education,K,8,1897 N 135 W,OREM,84057,8012255065,,,,,,,
2299,862,ALPINE,NORTHRIDGE SCHOOL,1,155,,Regular Education,PK,6,1660 N 50 E,OREM,84057,8016108114,http://nridge.net/,,,,,,
2300,,,,,,,,,,,,,,,,,,,,
2301,,,,,,,,,,,,,,,,,,,,
2302,879,ALPINE,WINDSOR SCHOOL,1,182,,Regular Education,PK,6,1315 N MAIN ST,OREM,84057,8016108124,http://www.alpine.k12.ut.us/phpApps/genericPage.php?pdid=632,,,,,,
2303,894,ALPINE,TIMPANOGOS HIGH,1,718,,Regular Education,10,12,1450 N 200 E,OREM,84057,8016108175,http://timpanogos.alpinedistrict.org/,,,,,,
2304,,,,,,,,,,,,,,,,,,,,
2305,,,,,,,,,,,,,,,,,,,,
2306,,,,,,,,,,,,,,,,,,,,
2307,872,ALPINE,CANYON VIEW JR HIGH,1,405,,Regular Education,7,9,625 E 950 N,OREM,84097,8016108130,http://cvjh.alpinedistrict.org/,,,,,,
2307,858,ALPINE,ORCHARD SCHOOL,1,151,,Regular Education,PK,6,1035 N 800 E,OREM,84097,8016108115,http://orchard.alpinedistrict.org/,,,,,,
2308,682,ALPINE,FOOTHILL SCHOOL,1,123,,Regular Education,PK,6,921 N 1240 E,OREM,84097,8016108107,http://www.alpine.k12.ut.us/phpApps/genericPage.php?pdid=1563,,,,,,
2309,,,,,,,,,,,,,,,,,,,,
2310,861,ALPINE,SHARON SCHOOL,1,168,,Regular Education,PK,6,525 N 400 E,OREM,84097,8016108119,http://sharon.alpinedistrict.org/,,,,,,
2311,,,,,,,,,,,,,,,,,,,,
2312,,,,,,,,,,,,,,,,,,,,
2313,594,ALPINE,PROVO CANYON SCHOOL,KP,970,Private School,Residential Treatment,7,12,1350 E 750 N,OREM,84097,8012272100,,,,,,,
2314,,,,,,,,,,,,,,,,,,,,
2315,,,,,,,,,,,,,,,,,,,,
2316,,,,,,,,,,,,,,,,,,,,
2317,846,ALPINE,CASCADE SCHOOL,1,108,,Regular Education,PK,6,160 N 800 E,OREM,84097,8016108102,http://cascade.alpinedistrict.org/Cascade_Website/Cascade_Home.html,,,,,,
2318,,,,,,,,,,,,,,,,,,,,
2319,884,ALPINE,MOUNTAIN VIEW HIGH,1,711,,Regular Education,10,12,665 W CENTER ST,OREM,84057,8016108160,http://mountainview.alpinedistrict.org/index.html,,,,,,
2319,868,ALPINE,OREM SCHOOL,1,157,,Regular Education,PK,6,450 W 400 S,OREM,84058,8016108116,http://oremelem.alpinedistrict.org/,,,,,,
2320,,,,,,,,,,,,,,,,,,,,
